epoch,accuracy,loss,val_accuracy,val_loss
0,0.8605291247367859,0.36851415038108826,0.9547547101974487,0.11549918353557587
1,0.9337565898895264,0.16412842273712158,0.9736465811729431,0.0901857540011406
2,0.9428571462631226,0.14286060631275177,0.9599936604499817,0.0942554697394371
3,0.9500529170036316,0.12515868246555328,0.9798380732536316,0.05930880084633827
4,0.9589418172836304,0.10748570412397385,0.9853944778442383,0.04776240140199661
5,0.9630687832832336,0.09975685924291611,0.9850770235061646,0.04818077012896538
6,0.9646560549736023,0.08718050271272659,0.984124481678009,0.048107393085956573
7,0.9668782949447632,0.08571278303861618,0.9871408343315125,0.03922852501273155
8,0.9718518257141113,0.07584605365991592,0.9904747009277344,0.029444454237818718
9,0.9746031761169434,0.06392049044370651,0.9892046451568604,0.029728569090366364
10,0.9773545265197754,0.06093446537852287,0.9895221590995789,0.029355285689234734
11,0.9820106029510498,0.05132090672850609,0.9917446970939636,0.024044973775744438
12,0.9783068895339966,0.05651560425758362,0.9914271831512451,0.029810193926095963
13,0.9809523820877075,0.04984189197421074,0.9898396730422974,0.028410717844963074
14,0.982962965965271,0.04764220118522644,0.9925385117530823,0.02044878900051117
15,0.9825396537780762,0.04833681136369705,0.9911097288131714,0.021859830245375633
16,0.9825396537780762,0.04325702413916588,0.9925385117530823,0.019351374357938766
17,0.984338641166687,0.03963586315512657,0.9933322668075562,0.020305747166275978
18,0.9844444394111633,0.04085464030504227,0.9939672946929932,0.025110624730587006
19,0.9867724776268005,0.03527113050222397,0.9942848086357117,0.01756233349442482
20,0.9867724776268005,0.036907270550727844,0.9952373504638672,0.018856868147850037
21,0.9892063736915588,0.02866647019982338,0.9950785636901855,0.013049772940576077
22,0.9884656071662903,0.03286413103342056,0.9965074062347412,0.010159107856452465
23,0.988783061504364,0.03250085189938545,0.9955548644065857,0.012921596877276897
24,0.9886772632598877,0.03129385784268379,0.9957135915756226,0.014374720863997936
25,0.9899470806121826,0.02794291265308857,0.9952373504638672,0.016798054799437523
26,0.9895238280296326,0.029418688267469406,0.9960311055183411,0.012945210561156273
27,0.9870899319648743,0.030813591554760933,0.9969836473464966,0.008875852450728416
28,0.9881481528282166,0.0314180813729763,0.9977774024009705,0.008413939736783504
29,0.9899470806121826,0.024836033582687378,0.995396077632904,0.013722334988415241
30,0.992804229259491,0.021055232733488083,0.9976186752319336,0.010208356194198132
