epoch,accuracy,loss,val_accuracy,val_loss
0,0.8514285683631897,3.960174560546875,0.9152246117591858,1.6313989162445068
1,0.9382010698318481,0.8235424160957336,0.9482457637786865,0.7922897934913635
2,0.9589418172836304,0.48484358191490173,0.9593586325645447,0.49186915159225464
