epoch,accuracy,loss,val_accuracy,val_loss
0,0.803918719291687,0.5299418568611145,0.7891146540641785,0.48253339529037476
1,0.8200290203094482,0.38756874203681946,0.456748902797699,0.6638844013214111
2,0.888388991355896,0.25667592883110046,0.9075471758842468,0.23904922604560852
3,0.9425253868103027,0.15876324474811554,0.8336719870567322,0.30087122321128845
4,0.968650221824646,0.08580788969993591,0.9912917017936707,0.04081229120492935
5,0.9796807169914246,0.07599814981222153,0.9047895669937134,0.3105120360851288
6,0.9798258543014526,0.0560944527387619,0.9891146421432495,0.044414158910512924
7,0.9886792302131653,0.03950284793972969,0.9959361553192139,0.014543648809194565
8,0.9898403286933899,0.033715374767780304,0.9960812926292419,0.015603411011397839
9,0.9870827198028564,0.036890722811222076,0.9947750568389893,0.014490939676761627
10,0.988098680973053,0.04714566841721535,0.994194507598877,0.017383979633450508
11,0.9911465644836426,0.027078747749328613,0.9955007433891296,0.015663502737879753
12,0.9933236837387085,0.024718651548027992,0.9751814007759094,0.0666288509964943
13,0.9944847822189331,0.025343358516693115,0.9955007433891296,0.021993009373545647
14,0.9950653314590454,0.016057873144745827,0.9917271137237549,0.02982024848461151
15,0.9944847822189331,0.01683575101196766,0.9965167045593262,0.014345452189445496
16,0.99245285987854,0.028117742389440536,0.994194507598877,0.019509315490722656
17,0.99622642993927,0.014841710217297077,0.9972423911094666,0.008232622407376766
18,0.9968069791793823,0.014370949938893318,0.9963715672492981,0.01699654385447502
19,0.9956458806991577,0.013136005029082298,0.9955007433891296,0.01381609495729208
20,0.99622642993927,0.014116425067186356,0.9973875284194946,0.009950382634997368
21,0.9968069791793823,0.013202439993619919,0.9611030220985413,0.10619768500328064
22,0.9972423911094666,0.008563032373785973,0.9969521164894104,0.014195245690643787
23,0.9969521164894104,0.011183448135852814,0.9984034895896912,0.0048376889899373055
24,0.9966618418693542,0.012045544572174549,0.9982583522796631,0.00702687818557024
25,0.9957910180091858,0.01710343174636364,0.9985486268997192,0.005867226980626583
26,0.9969521164894104,0.032384030520915985,0.9986937642097473,0.006833758670836687
27,0.9968069791793823,0.01250764261931181,0.9944847822189331,0.01601833663880825
28,0.9984034895896912,0.00611293176189065,0.9966618418693542,0.015089916065335274
