epoch,accuracy,loss,val_accuracy,val_loss
0,0.4888569414615631,0.6954614520072937,0.4907563030719757,0.6925726532936096
1,0.5132997632026672,0.6933429837226868,0.5092437267303467,0.6921993494033813
2,0.5097052454948425,0.6920599341392517,0.5680672526359558,0.6767110824584961
3,0.535585880279541,0.6909937262535095,0.5092437267303467,0.6836041808128357
4,0.6168224215507507,0.6681084632873535,0.7579832077026367,0.6016665697097778
5,0.7109993100166321,0.5932600498199463,0.7327731251716614,0.5525622367858887
6,0.743350088596344,0.5348449945449829,0.800000011920929,0.46009722352027893
7,0.8051761388778687,0.4295072853565216,0.8168067336082458,0.3947300612926483
8,0.851186215877533,0.3561995327472687,0.8689075708389282,0.31201329827308655
9,0.8641265034675598,0.3234708607196808,0.8873949646949768,0.3529054820537567
10,0.8806613683700562,0.30200308561325073,0.8907563090324402,0.26801446080207825
11,0.8900071978569031,0.26810669898986816,0.9142857193946838,0.23244759440422058
12,0.8971962332725525,0.25164294242858887,0.9075630307197571,0.22762243449687958
13,0.921639084815979,0.19852781295776367,0.9210084080696106,0.19638998806476593
14,0.9281092882156372,0.17816162109375,0.9193277359008789,0.20914308726787567
15,0.9424874186515808,0.1471840888261795,0.8789916038513184,0.3076777160167694
16,0.9388929009437561,0.1614237129688263,0.831932783126831,0.5544130206108093
17,0.9439252614974976,0.1539621204137802,0.9210084080696106,0.1968640238046646
18,0.950395405292511,0.1447516679763794,0.8302521109580994,0.5459124445915222
19,0.9288281798362732,0.16751030087471008,0.8957983255386353,0.25297337770462036
