epoch,accuracy,loss,val_accuracy,val_loss
0,0.7943764328956604,0.5147192478179932,0.7948772311210632,0.48832905292510986
1,0.8148753046989441,0.4669492840766907,0.8734123706817627,0.26244932413101196
2,0.9336961507797241,0.1611025631427765,0.9792548418045044,0.05815353989601135
3,0.9759637117385864,0.06875419616699219,0.9883573055267334,0.028611434623599052
4,0.9908390045166016,0.02691992186009884,0.9900507926940918,0.029130907729268074
5,0.9943764209747314,0.019755011424422264,0.9862404465675354,0.036042094230651855
6,0.9933786988258362,0.020452717319130898,0.9961896538734436,0.014458035118877888
7,0.9947392344474792,0.015010419301688671,0.9964013695716858,0.01438118889927864
8,0.9941949844360352,0.019503343850374222,0.9932260513305664,0.02229291759431362
9,0.9950113296508789,0.0143071748316288,0.990897536277771,0.027652740478515625
10,0.9951927661895752,0.01392564456909895,0.9974597692489624,0.012771434150636196
11,0.9964625835418701,0.009467719122767448,0.9966130256652832,0.013976506888866425
12,0.9962812066078186,0.0117796054109931,0.995766282081604,0.01427581999450922
13,0.9950113296508789,0.01330201979726553,0.995766282081604,0.01481745857745409
14,0.9962812066078186,0.011045359075069427,0.9964013695716858,0.013304982334375381
15,0.9973695874214172,0.008321546018123627,0.997248113155365,0.009225600399076939
16,0.9978231191635132,0.007314976770430803,0.9932260513305664,0.025827748700976372
