epoch,accuracy,loss,val_accuracy,val_loss
0,0.7903854846954346,0.52383953332901,0.8046147227287292,0.5702076554298401
1,0.8771882057189941,0.27743908762931824,0.9665537476539612,0.08302703499794006
2,0.9780498743057251,0.057483673095703125,0.981160044670105,0.04208439588546753
3,0.9903854727745056,0.029945550486445427,0.9913209080696106,0.029395226389169693
4,0.9938321709632874,0.019901404157280922,0.9944961667060852,0.015596163459122181
5,0.9952834248542786,0.014011845923960209,0.9964013695716858,0.009538707323372364
6,0.9962812066078186,0.010468167252838612,0.9928027391433716,0.016199866309762
7,0.9971882104873657,0.009762387722730637,0.9953429102897644,0.01210528239607811
8,0.9915646314620972,0.02469068020582199,0.9980948567390442,0.005650412291288376
9,0.996371865272522,0.011507981456816196,0.9968247413635254,0.010429222136735916
10,0.9971882104873657,0.007397882174700499,0.9955546259880066,0.010252232663333416
11,0.998185932636261,0.0057878694497048855,0.9961896538734436,0.008945167064666748
12,0.9974603056907654,0.008457105606794357,0.9985182285308838,0.0040785176679492
13,0.9967346787452698,0.01000278815627098,0.9966130256652832,0.0089500667527318
14,0.9925623536109924,0.043335217982530594,0.9953429102897644,0.013863601721823215
15,0.9976417422294617,0.008436253294348717,0.995766282081604,0.009081047959625721
16,0.9980952143669128,0.0052256276831030846,0.9976714849472046,0.0058106668293476105
