epoch,accuracy,loss,val_accuracy,val_loss
0,0.5219267010688782,0.7160253524780273,0.49915966391563416,0.692416787147522
1,0.5283968448638916,0.692700207233429,0.49915966391563416,0.7031815648078918
2,0.49820274114608765,0.6950294375419617,0.5109243988990784,0.6854984164237976
3,0.5219267010688782,0.6934502720832825,0.49915966391563416,0.6933823823928833
4,0.5068296194076538,0.6927498579025269,0.49915966391563416,0.6918138265609741
5,0.5319913625717163,0.6872828602790833,0.529411792755127,0.8513370752334595
6,0.499640554189682,0.696135938167572,0.49915966391563416,0.6888537406921387
7,0.4974838197231293,0.6944001913070679,0.49915966391563416,0.6926741003990173
8,0.5283968448638916,0.6915965676307678,0.49915966391563416,0.6875460147857666
9,0.535585880279541,0.6821362972259521,0.5008403658866882,3.6014456748962402
10,0.5233644843101501,0.7466909289360046,0.49915966391563416,0.6935675144195557
11,0.5068296194076538,0.6931143403053284,0.49915966391563416,0.6926392912864685
12,0.5068296194076538,0.6930227875709534,0.49915966391563416,0.6917892098426819
13,0.5068296194076538,0.6897923946380615,0.49915966391563416,0.6934967041015625
14,0.5068296194076538,0.6904417276382446,0.49915966391563416,0.6662229895591736
15,0.5363048315048218,0.6940681338310242,0.49915966391563416,0.6933193802833557
16,0.565061092376709,0.6929742097854614,0.6554622054100037,0.6865853667259216
17,0.5758447051048279,0.6851218938827515,0.7008403539657593,0.6630100607872009
18,0.6117900609970093,0.6964510679244995,0.5008403658866882,0.6906985640525818
19,0.5176132321357727,0.6952347755432129,0.49915966391563416,0.6939839720726013
20,0.5715312957763672,0.6898640394210815,0.5008403658866882,0.6880339980125427
21,0.5283968448638916,0.6863452792167664,0.653781533241272,0.6417989730834961
22,0.6074766516685486,0.6763445734977722,0.6655462384223938,0.6338578462600708
23,0.5499640703201294,0.6823017001152039,0.5226891040802002,0.8534966111183167
24,0.6534867286682129,0.6364431977272034,0.7260504364967346,0.5699159502983093
25,0.7304098010063171,0.5751845240592957,0.5159664154052734,1.9988040924072266
26,0.5621854662895203,0.7054053544998169,0.653781533241272,0.6576023697853088
27,0.6211358904838562,0.6446535587310791,0.680672287940979,0.6583372354507446
28,0.7347232103347778,0.5774449706077576,0.729411780834198,0.539671778678894
29,0.7548526525497437,0.5067197680473328,0.7344537973403931,0.5534599423408508
30,0.772825300693512,0.48316359519958496,0.7630252242088318,0.4721202552318573
31,0.8173975348472595,0.40582263469696045,0.805042028427124,0.4321315586566925
32,0.8353702425956726,0.38945233821868896,0.831932783126831,0.3733709156513214
33,0.8590942025184631,0.34672966599464417,0.8285714387893677,0.387172669172287
34,0.8741912245750427,0.30536678433418274,0.848739504814148,0.3575962483882904
35,0.8943206071853638,0.27220389246940613,0.8605042099952698,0.3691062033176422
36,0.8813803195953369,0.3047143518924713,0.831932783126831,0.37707361578941345
37,0.8820992112159729,0.27317067980766296,0.8588235378265381,0.34984803199768066
38,0.9036664366722107,0.22868183255195618,0.875630259513855,0.35154104232788086
39,0.9058231711387634,0.2234448343515396,0.8773109316825867,0.36152639985084534
40,0.8828181028366089,0.27074134349823,0.853781521320343,0.3738948106765747
41,0.9122933149337769,0.20667670667171478,0.8907563090324402,0.3436008393764496
42,0.9259525537490845,0.17373663187026978,0.8453781604766846,0.413940966129303
43,0.921639084815979,0.19012878835201263,0.8655462265014648,0.3955977261066437
44,0.9309849143028259,0.16834388673305511,0.8588235378265381,0.4229849874973297
45,0.9324226975440979,0.17369531095027924,0.8504201769828796,0.4605177342891693
46,0.9403306841850281,0.14173293113708496,0.8722689151763916,0.35222676396369934
47,0.9396117925643921,0.13497357070446014,0.8840336203575134,0.3902975022792816
48,0.9309849143028259,0.1739690899848938,0.8907563090324402,0.31194379925727844
49,0.9475197792053223,0.12903949618339539,0.8957983255386353,0.31417006254196167
