epoch,accuracy,loss,val_accuracy,val_loss
0,0.7917460203170776,0.5274025797843933,0.8018628358840942,0.4903918504714966
1,0.7958276867866516,0.472746342420578,0.8376376032829285,0.35634154081344604
2,0.8756462335586548,0.2712819278240204,0.9225232601165771,0.1707281470298767
3,0.9824036359786987,0.0533251017332077,0.9896274209022522,0.027904361486434937
4,0.9913831949234009,0.026430483907461166,0.995131254196167,0.017093777656555176
5,0.9944671392440796,0.019841527566313744,0.9955546259880066,0.013437531888484955
6,0.9940136075019836,0.020187467336654663,0.9974597692489624,0.00682457722723484
7,0.9960090517997742,0.012058861553668976,0.9989416003227234,0.004439033102244139
8,0.9970067739486694,0.008610978722572327,0.9983065128326416,0.00491783581674099
9,0.9973695874214172,0.009190451353788376,0.995131254196167,0.013729284517467022
10,0.9958276748657227,0.013237213715910912,0.9479255080223083,0.13696333765983582
11,0.993287980556488,0.020648343488574028,0.9949195384979248,0.016459206119179726
12,0.9980045557022095,0.007377073168754578,0.9983065128326416,0.004546285141259432
13,0.997732400894165,0.005449806805700064,0.9968247413635254,0.007967779412865639
14,0.9982766509056091,0.007006744388490915,0.9976714849472046,0.009381516836583614
15,0.9983673691749573,0.004858730360865593,0.997883141040802,0.005708082113415003
16,0.9985487461090088,0.00492565892636776,0.9942845106124878,0.01649092137813568
