epoch,accuracy,loss,val_accuracy,val_loss
0,0.7946485280990601,0.45108869671821594,0.7993226051330566,0.3236009180545807
1,0.8887074589729309,0.2472965568304062,0.965071976184845,0.10462523996829987
2,0.9783219695091248,0.06804247200489044,0.9915326237678528,0.031383588910102844
3,0.9908390045166016,0.02823803760111332,0.9934377670288086,0.02583943121135235
4,0.9904761910438538,0.03237801417708397,0.9959779977798462,0.015988027676939964
5,0.9950113296508789,0.016210312023758888,0.9966130256652832,0.013395887799561024
6,0.9933786988258362,0.024519002065062523,0.995766282081604,0.01672443002462387
7,0.9965533018112183,0.010844352655112743,0.997883141040802,0.008690614253282547
8,0.9982766509056091,0.005604116711765528,0.990897536277771,0.038729604333639145
9,0.9931066036224365,0.02280743606388569,0.98391193151474,0.05076432600617409
10,0.9980952143669128,0.006839788053184748,0.9970363974571228,0.012930592522025108
11,0.9921088218688965,0.02635791525244713,0.995766282081604,0.016217507421970367
12,0.9980045557022095,0.00681140786036849,0.9974597692489624,0.007911253720521927
13,0.9960997700691223,0.012533475644886494,0.9968247413635254,0.00702071376144886
14,0.9985487461090088,0.0054910508915781975,0.9991532564163208,0.005715566221624613
15,0.9980045557022095,0.007853188551962376,0.9985182285308838,0.007627848070114851
16,0.9990022778511047,0.0038023460656404495,0.9961896538734436,0.014665876515209675
