epoch,accuracy,loss,val_accuracy,val_loss
0,0.7964625954627991,0.5064309239387512,0.8005927205085754,0.4148707687854767
1,0.8749206066131592,0.2648531496524811,0.8268416523933411,0.46148625016212463
2,0.9645351767539978,0.08955536782741547,0.983276903629303,0.04854372888803482
3,0.9865759611129761,0.03749445080757141,0.9968247413635254,0.01198542769998312
4,0.9952834248542786,0.0161628145724535,0.9959779977798462,0.010894529521465302
5,0.9940136075019836,0.01780422031879425,0.9900507926940918,0.03125791624188423
6,0.995555579662323,0.012163260020315647,0.988780677318573,0.03245950862765312
7,0.9942857027053833,0.019819723442196846,0.9985182285308838,0.005557670723646879
8,0.9974603056907654,0.008008592762053013,0.9970363974571228,0.00794902816414833
9,0.9976417422294617,0.008827381767332554,0.993649423122406,0.018320349976420403
10,0.9912925362586975,0.02864818647503853,0.9976714849472046,0.00603132601827383
11,0.997732400894165,0.007061382289975882,0.9976714849472046,0.006970570422708988
12,0.9962812066078186,0.012156750075519085,0.9974597692489624,0.010286694392561913
13,0.9987301826477051,0.00587174529209733,0.9968247413635254,0.007997074164450169
14,0.9979138374328613,0.006240758113563061,0.997248113155365,0.009751657955348492
15,0.995555579662323,0.01218452863395214,0.9949195384979248,0.013209446333348751
16,0.997732400894165,0.0058359913527965546,0.9970363974571228,0.012774689123034477
