epoch,accuracy,loss,val_accuracy,val_loss
0,0.796916127204895,0.48769158124923706,0.8173158168792725,0.36388519406318665
1,0.9073922634124756,0.21258635818958282,0.9834885597229004,0.05578544735908508
2,0.9742403626441956,0.0682741329073906,0.9885690212249756,0.03774821385741234
3,0.9868480563163757,0.03992310166358948,0.9877222776412964,0.03842870146036148
4,0.993741512298584,0.018466729670763016,0.9953429102897644,0.012601841241121292
5,0.9917460083961487,0.021209977567195892,0.9974597692489624,0.008365071378648281
6,0.9973695874214172,0.010097410529851913,0.9976714849472046,0.005928208585828543
7,0.9929251670837402,0.01829294115304947,0.9970363974571228,0.007418824825435877
8,0.996371865272522,0.010943017899990082,0.9966130256652832,0.011035268194973469
9,0.9960997700691223,0.015730371698737144,0.9942845106124878,0.017070818692445755
10,0.9961904883384705,0.012020649388432503,0.9966130256652832,0.012117729522287846
11,0.9956462383270264,0.012481254525482655,0.9980948567390442,0.006956133525818586
12,0.9970067739486694,0.007910015061497688,0.997883141040802,0.006531445775181055
13,0.9970067739486694,0.007258747238665819,0.9980948567390442,0.006909396965056658
14,0.9967346787452698,0.012200137600302696,0.9949195384979248,0.014987950213253498
15,0.9978231191635132,0.005372900981456041,0.9932260513305664,0.03744571655988693
16,0.9973695874214172,0.008382163941860199,0.9987298846244812,0.0036132289096713066
