epoch,accuracy,loss,val_accuracy,val_loss
0,0.49820274114608765,0.6966163516044617,0.48067227005958557,0.6928859949111938
1,0.5003594756126404,0.6931923627853394,0.48067227005958557,0.6930143237113953
2,0.51545649766922,0.6924945116043091,0.5193277597427368,0.6852522492408752
3,0.5032351016998291,0.6935818195343018,0.48067227005958557,0.6946334838867188
4,0.514737606048584,0.6929335594177246,0.48067227005958557,0.6946008801460266
5,0.514737606048584,0.692699134349823,0.48067227005958557,0.6929567456245422
6,0.5118619799613953,0.6939496397972107,0.48067227005958557,0.6940258145332336
7,0.5176132321357727,0.6919311285018921,0.5226891040802002,0.687220573425293
8,0.5168943405151367,0.6944938898086548,0.48067227005958557,0.6958163380622864
9,0.514737606048584,0.6929473280906677,0.48067227005958557,0.6950737237930298
10,0.514737606048584,0.6929799318313599,0.48067227005958557,0.6948070526123047
11,0.514737606048584,0.6928575038909912,0.48067227005958557,0.6948227286338806
12,0.514737606048584,0.692999541759491,0.48067227005958557,0.6947565078735352
13,0.514737606048584,0.6930018663406372,0.48067227005958557,0.6946675181388855
14,0.514737606048584,0.6928192973136902,0.48067227005958557,0.6947693228721619
15,0.514737606048584,0.6929267644882202,0.48067227005958557,0.6947614550590515
16,0.514737606048584,0.6928082704544067,0.48067227005958557,0.6946221590042114
