epoch,accuracy,loss,val_accuracy,val_loss
0,0.6175413131713867,8.939553260803223,0.8033613562583923,2.0714316368103027
1,0.7886412739753723,2.478745222091675,0.8823529481887817,0.9218456745147705
2,0.8289000988006592,1.9996402263641357,0.8588235378265381,1.1646156311035156
3,0.8188353776931763,2.100377321243286,0.9109243750572205,0.7846323847770691
4,0.8634076118469238,1.3679563999176025,0.902521014213562,0.894676923751831
5,0.8820992112159729,0.9996902942657471,0.9075630307197571,0.6872100830078125
6,0.8986340761184692,0.8942130208015442,0.9176470637321472,0.750924825668335
7,0.8957584500312805,0.927422046661377,0.88067227602005,1.0798286199569702
8,0.8691588640213013,1.254076361656189,0.8252100944519043,1.632132887840271
9,0.9230769276618958,0.5500312447547913,0.929411768913269,0.49352365732192993
10,0.9331416487693787,0.39555823802948,0.924369752407074,0.589213490486145
11,0.9539899230003357,0.2667831480503082,0.9226890802383423,0.6765229105949402
12,0.9417685270309448,0.35728946328163147,0.929411768913269,0.7234898805618286
13,0.9381739497184753,0.3318530321121216,0.902521014213562,0.862902820110321
14,0.9468008875846863,0.2771136164665222,0.9210084080696106,0.6848325133323669
15,0.9309849143028259,0.38584038615226746,0.924369752407074,0.538935661315918
16,0.9360172748565674,0.45893576741218567,0.9092437028884888,0.7352517247200012
17,0.9532710313796997,0.26455748081207275,0.9176470637321472,0.4948081076145172
