epoch,accuracy,loss,val_accuracy,val_loss
0,0.7973966002464294,1.8751473426818848,0.8583580255508423,0.8986848592758179
1,0.8870988488197327,0.660179078578949,0.8948318362236023,0.6541582942008972
2,0.920866072177887,0.3885749876499176,0.9225415587425232,0.45810291171073914
3,0.9350431561470032,0.28095853328704834,0.9231860041618347,0.38912129402160645
4,0.9492202401161194,0.21371853351593018,0.9331099390983582,0.391555517911911
5,0.9594019651412964,0.1573130190372467,0.9097821712493896,0.6106770038604736
6,0.9636551141738892,0.13445426523685455,0.9401984810829163,0.2842724621295929
7,0.9679082632064819,0.10810447484254837,0.9524423480033875,0.24544668197631836
8,0.9746101498603821,0.08394256234169006,0.9559221267700195,0.21642909944057465
9,0.9806675910949707,0.06808146089315414,0.9570820927619934,0.2154577374458313
10,0.9823430776596069,0.05996641144156456,0.9548910856246948,0.22903753817081451
11,0.9846629500389099,0.047133103013038635,0.9520556926727295,0.25043603777885437
12,0.987885057926178,0.03898683190345764,0.9613352417945862,0.18992656469345093
13,0.9909782409667969,0.03048844449222088,0.95965975522995,0.20646487176418304
14,0.9903337955474854,0.026644853875041008,0.9591442346572876,0.1898842602968216
15,0.9914937615394592,0.023105192929506302,0.9617218971252441,0.19833235442638397
16,0.9945869445800781,0.017111187800765038,0.9635262489318848,0.19212090969085693
17,0.9943291544914246,0.018049374222755432,0.9668771624565125,0.1803325116634369
18,0.9945869445800781,0.01581924594938755,0.9623662829399109,0.21017864346504211
19,0.9954891204833984,0.013147600926458836,0.9673926830291748,0.1702406257390976
20,0.9954891204833984,0.012686771340668201,0.9677793383598328,0.17140458524227142
21,0.995360255241394,0.012317831628024578,0.9673926830291748,0.17532987892627716
22,0.9963912963867188,0.01086460892111063,0.9649439454078674,0.19454289972782135
23,0.9975512027740479,0.006465972866863012,0.9682948589324951,0.17505604028701782
24,0.9969068169593811,0.008367984555661678,0.9699703454971313,0.1688486784696579
25,0.9970356822013855,0.007385071367025375,0.9689393043518066,0.17532978951931
26,0.9985823035240173,0.004907445050776005,0.9680371284484863,0.18047598004341125
27,0.9971646070480347,0.006450211629271507,0.9716458320617676,0.16423121094703674
28,0.9975512027740479,0.004729354288429022,0.9700992107391357,0.16389913856983185
29,0.9984534382820129,0.004582598339766264,0.9670060276985168,0.19971014559268951
30,0.9992266893386841,0.002875054255127907,0.9653306007385254,0.20484685897827148
31,0.9984534382820129,0.003559167729690671,0.9623662829399109,0.22399458289146423
32,0.9989689588546753,0.0027151929680258036,0.9734501838684082,0.17754319310188293
33,0.9989689588546753,0.0038318056613206863,0.9735790491104126,0.17517219483852386
34,0.9990978240966797,0.003094941610470414,0.9722902178764343,0.17563384771347046
35,0.9994844794273376,0.0021937142591923475,0.9726768732070923,0.1691325455904007
36,0.9988400340080261,0.0035303146578371525,0.9716458320617676,0.17356321215629578
37,0.9989689588546753,0.0029199905693531036,0.9738368391990662,0.17719683051109314
38,0.999613344669342,0.00151913077570498,0.9734501838684082,0.16854976117610931
39,0.999613344669342,0.0010448915418237448,0.9738368391990662,0.1757301688194275
40,0.9994844794273376,0.0013670077314600348,0.9734501838684082,0.1746654361486435
41,0.999613344669342,0.0009802526328712702,0.9728057980537415,0.1804838627576828
42,0.9992266893386841,0.002946774708107114,0.9737079739570618,0.17550550401210785
43,0.9997422099113464,0.00080880057066679,0.97499680519104,0.16537457704544067
44,0.9997422099113464,0.0010917230974882841,0.9742234945297241,0.17302919924259186
45,0.9998711347579956,0.00046051418757997453,0.9722902178764343,0.1884051412343979
46,0.9994844794273376,0.0008444972336292267,0.9768011569976807,0.16797344386577606
47,0.9998711347579956,0.0004671639471780509,0.9752545356750488,0.17216788232326508
48,0.9992266893386841,0.0016930734273046255,0.97499680519104,0.18718582391738892
49,0.9997422099113464,0.0008446307037957013,0.9738368391990662,0.18764585256576538
50,1.0,0.00017219859000761062,0.9769300222396851,0.16410093009471893
51,0.999613344669342,0.001186483190394938,0.9756411910057068,0.1740538477897644
52,1.0,0.00015719752991572022,0.9748678803443909,0.17975583672523499
53,1.0,0.00013981109077576548,0.9758989810943604,0.18053150177001953
54,1.0,0.00012037335545755923,0.9753834009170532,0.180738165974617
55,0.9997422099113464,0.0005299024633131921,0.97499680519104,0.16678284108638763
56,1.0,5.8789231843547896e-05,0.9764145016670227,0.17000360786914825
57,1.0,4.213435386191122e-05,0.9760278463363647,0.16931979358196259
58,1.0,1.9967379557783715e-05,0.9756411910057068,0.1701531559228897
59,1.0,3.86232341043069e-06,0.9762855768203735,0.1681656837463379
60,1.0,2.8724909952870803e-06,0.9761567115783691,0.17328770458698273
61,1.0,1.9028749420613167e-06,0.9761567115783691,0.17345741391181946
62,1.0,1.7239154885828611e-06,0.9758989810943604,0.17545735836029053
63,1.0,1.7203273046106915e-06,0.9761567115783691,0.17279067635536194
64,1.0,1.4794946991969482e-06,0.9761567115783691,0.17611251771450043
65,1.0,1.3612296925202827e-06,0.9761567115783691,0.17694047093391418
66,1.0,1.2536776239358005e-06,0.9761567115783691,0.1772170066833496
67,1.0,1.207156287819089e-06,0.9764145016670227,0.1775069683790207
68,1.0,1.1156907930853777e-06,0.9761567115783691,0.17946426570415497
69,1.0,1.0843626796486205e-06,0.9764145016670227,0.1791612207889557
70,1.0,1.0299181667505763e-06,0.9764145016670227,0.18086430430412292
71,1.0,9.906933655656758e-07,0.9764145016670227,0.18027110397815704
72,1.0,9.194863537231868e-07,0.9764145016670227,0.18017978966236115
73,1.0,9.09667960513616e-07,0.9766722321510315,0.18042877316474915
74,1.0,8.70047188072931e-07,0.9761567115783691,0.18141131103038788
75,1.0,8.461718721264333e-07,0.9768011569976807,0.18106873333454132
76,1.0,8.150601047418604e-07,0.9768011569976807,0.18166327476501465
77,1.0,7.887128958827816e-07,0.9766722321510315,0.18297772109508514
78,1.0,7.65451716233656e-07,0.9769300222396851,0.1820802092552185
79,1.0,7.520866915911029e-07,0.9768011569976807,0.18350277841091156
80,1.0,7.200987397482095e-07,0.9770588874816895,0.18376266956329346
81,1.0,6.874518021504628e-07,0.9769300222396851,0.18445409834384918
82,1.0,6.770667368982686e-07,0.9770588874816895,0.1841777265071869
83,1.0,6.604277587030083e-07,0.9769300222396851,0.18394364416599274
84,1.0,6.412848847503483e-07,0.9770588874816895,0.1847299337387085
85,1.0,6.174864779495692e-07,0.9771877527236938,0.18468156456947327
86,1.0,6.108343768573832e-07,0.9771877527236938,0.18486398458480835
87,1.0,5.879731475033623e-07,0.977316677570343,0.18536525964736938
88,1.0,5.792314823338529e-07,0.977316677570343,0.18598602712154388
89,1.0,5.838405741087627e-07,0.9770588874816895,0.18538445234298706
90,1.0,5.547108798964473e-07,0.977316677570343,0.18591994047164917
91,1.0,5.386254997574724e-07,0.977316677570343,0.18576058745384216
92,1.0,5.359829060580523e-07,0.9774455428123474,0.18562331795692444
93,1.0,5.252895221019571e-07,0.9774455428123474,0.18551868200302124
94,1.0,5.104022875457304e-07,0.977316677570343,0.18613849580287933
95,1.0,5.06807452893554e-07,0.977316677570343,0.18646766245365143
96,1.0,4.948079208588751e-07,0.9771877527236938,0.18675735592842102
97,1.0,4.848061507800594e-07,0.977316677570343,0.18666550517082214
98,1.0,4.817795797862345e-07,0.9771877527236938,0.1867845505475998
99,1.0,4.675993636737985e-07,0.977316677570343,0.18677321076393127
