epoch,accuracy,loss,val_accuracy,val_loss
0,0.9345124959945679,1.4266921281814575,0.988780677318573,0.11895187199115753
1,0.9777777791023254,0.2325790971517563,0.992379367351532,0.05353201925754547
2,0.9854875206947327,0.12692655622959137,0.993649423122406,0.041959069669246674
3,0.9882993102073669,0.08206319063901901,0.9940727949142456,0.037965934723615646
4,0.9895691871643066,0.06479789316654205,0.9932260513305664,0.03194984793663025
5,0.990113377571106,0.06909458339214325,0.9944961667060852,0.04211857169866562
6,0.9916553497314453,0.05018896982073784,0.9964013695716858,0.03050406649708748
7,0.9905669093132019,0.06458963453769684,0.9932260513305664,0.0356329120695591
8,0.9934694170951843,0.04003530740737915,0.9961896538734436,0.01852548122406006
9,0.9917460083961487,0.051887091249227524,0.9913209080696106,0.054956067353487015
10,0.9933786988258362,0.035540178418159485,0.9970363974571228,0.018296653404831886
11,0.9929251670837402,0.05260572209954262,0.995766282081604,0.026646777987480164
12,0.9922902584075928,0.05475731939077377,0.9953429102897644,0.047845061868429184
13,0.9944671392440796,0.030292319133877754,0.9974597692489624,0.01738361082971096
14,0.9934694170951843,0.029378701001405716,0.9781964421272278,0.15648476779460907
15,0.9930158853530884,0.04704996198415756,0.995131254196167,0.033800218254327774
