epoch,accuracy,loss,val_accuracy,val_loss
0,0.6736161112785339,6.095876693725586,0.6873949766159058,4.892889976501465
1,0.8030194044113159,2.926236629486084,0.8571428656578064,1.3367127180099487
2,0.8145219087600708,2.4753034114837646,0.8823529481887817,1.162204623222351
3,0.869877815246582,1.5446186065673828,0.8789916038513184,1.084099292755127
4,0.8792235851287842,1.1410309076309204,0.8873949646949768,1.1180415153503418
5,0.900790810585022,0.9193629622459412,0.9058823585510254,0.7996933460235596
6,0.8828181028366089,1.2670148611068726,0.902521014213562,0.8409737944602966
7,0.9086987972259521,0.7512051463127136,0.9058823585510254,0.7554080486297607
8,0.9281092882156372,0.4955601096153259,0.9142857193946838,0.7035800218582153
9,0.9345794320106506,0.44406580924987793,0.9142857193946838,0.7720222473144531
10,0.9086987972259521,0.7780634760856628,0.9126050472259521,0.8092671632766724
11,0.9396117925643921,0.4358113408088684,0.9176470637321472,0.6659180521965027
12,0.9618979096412659,0.23425117135047913,0.8554621934890747,1.4988164901733398
13,0.9525521397590637,0.26102524995803833,0.924369752407074,0.6221945285797119
14,0.9633357524871826,0.20085327327251434,0.9327731132507324,0.492912232875824
15,0.9640546441078186,0.17734816670417786,0.9226890802383423,0.6317828297615051
16,0.9712437391281128,0.16753540933132172,0.9042016863822937,0.7028285264968872
17,0.9647735357284546,0.23368112742900848,0.9042016863822937,0.8046106696128845
18,0.9748382568359375,0.13302014768123627,0.9260504245758057,0.6114201545715332
19,0.9813084006309509,0.10508047044277191,0.9193277359008789,0.5814573168754578
20,0.9611790180206299,0.19617386162281036,0.9142857193946838,0.7330272793769836
21,0.9683680534362793,0.19746777415275574,0.929411768913269,0.5893644690513611
