epoch,accuracy,loss,val_accuracy,val_loss
0,0.4902186393737793,1.3157397508621216,0.497123122215271,0.7234050631523132
1,0.5339470505714417,0.7001190781593323,0.5558112859725952,0.724180281162262
2,0.5765247344970703,0.6799526214599609,0.5535097718238831,0.6840934157371521
3,0.5868814587593079,0.6391436457633972,0.5880322456359863,0.6774784922599792
4,0.6202531456947327,0.6187688112258911,0.6409666538238525,0.766571581363678
5,0.6662830710411072,0.5855303406715393,0.6559263467788696,0.9786829948425293
6,0.70540851354599,0.5649994611740112,0.6317606568336487,0.7061043381690979
7,0.7192174792289734,0.5255374908447266,0.6835442781448364,0.7783859968185425
8,0.741081714630127,0.4889463782310486,0.6513233780860901,0.779468297958374
9,0.761795163154602,0.46394845843315125,0.6823935508728027,0.6484576463699341
10,0.7744534015655518,0.4308755397796631,0.70540851354599,0.6805182099342346
11,0.7825086116790771,0.40800192952156067,0.6501725912094116,0.7900736331939697
12,0.7986190915107727,0.3849976062774658,0.7295742034912109,0.6865317225456238
13,0.8296893239021301,0.35685649514198303,0.7445339560508728,0.6288548111915588
14,0.833141565322876,0.331360787153244,0.7226697206497192,0.5798475742340088
15,0.8469505310058594,0.3025972843170166,0.7238205075263977,0.8828504681587219
16,0.8561565279960632,0.2989340126514435,0.7502877116203308,0.7752936482429504
17,0.8619102239608765,0.2846895456314087,0.7813578844070435,0.5676577687263489
18,0.8699654936790466,0.24753431975841522,0.7790563702583313,0.6118361949920654
19,0.88377445936203,0.23670634627342224,0.7802071571350098,0.5413128137588501
20,0.8952819108963013,0.22082732617855072,0.797468364238739,0.5410721302032471
21,0.8918296694755554,0.20016655325889587,0.7307249903678894,0.7326451539993286
22,0.9090909361839294,0.18385471403598785,0.7733026742935181,0.6240246295928955
23,0.9171461462974548,0.17583215236663818,0.7825086116790771,0.7350708246231079
24,0.9148446321487427,0.17667363584041595,0.7767549157142639,0.7886343598365784
25,0.9205983877182007,0.1580093652009964,0.7767549157142639,0.6503068208694458
26,0.9298043847084045,0.13600212335586548,0.7088607549667358,0.883053719997406
27,0.9447640776634216,0.13093724846839905,0.8009206056594849,0.6154645681381226
28,0.9459148645401001,0.11818622052669525,0.7986190915107727,0.5256297588348389
29,0.9470655918121338,0.11523468047380447,0.8089758157730103,0.5584966540336609
30,0.9528193473815918,0.10339528322219849,0.8285385370254517,0.5615322589874268
31,0.958573043346405,0.0934772938489914,0.7986190915107727,0.7687948346138
32,0.9562715888023376,0.09287413209676743,0.7525891661643982,0.795571506023407
33,0.9666283130645752,0.07576703280210495,0.8319907784461975,0.5460081696510315
34,0.964326798915863,0.08271858096122742,0.8285385370254517,0.5752995610237122
35,0.958573043346405,0.08672395348548889,0.8342922925949097,0.5743429064750671
36,0.970080554485321,0.06638093292713165,0.7986190915107727,0.7679040431976318
37,0.970080554485321,0.06634914875030518,0.833141565322876,0.5712313055992126
38,0.9666283130645752,0.0574965663254261,0.8319907784461975,0.6017299294471741
39,0.9723820686340332,0.06228666752576828,0.8296893239021301,0.5719121694564819
40,0.9769850373268127,0.05600928142666817,0.8377445340156555,0.5807927846908569
41,0.9827387928962708,0.0500967800617218,0.7894130945205688,0.8990938067436218
42,0.9769850373268127,0.047945473343133926,0.8446490168571472,0.5945044755935669
43,0.9815880060195923,0.05020492896437645,0.82163405418396,0.6354973912239075
44,0.9792865514755249,0.03918629139661789,0.8170310854911804,0.5960473418235779
45,0.9850402474403381,0.037092424929142,0.8434982895851135,0.5774657130241394
46,0.9804372787475586,0.03937113657593727,0.8411967754364014,0.5730144381523132
47,0.9792865514755249,0.041318707168102264,0.8388952612876892,0.5629410147666931
48,0.9850402474403381,0.034503575414419174,0.8434982895851135,0.549788236618042
49,0.9781357645988464,0.04156351462006569,0.8469505310058594,0.5356080532073975
50,0.9861910343170166,0.030557729303836823,0.8308400511741638,0.6560581922531128
51,0.9827387928962708,0.04002539813518524,0.8446490168571472,0.5606263875961304
52,0.9850402474403381,0.026423877105116844,0.8469505310058594,0.5948881506919861
53,0.9827387928962708,0.03317724168300629,0.7825086116790771,0.9018495678901672
54,0.9861910343170166,0.029121803119778633,0.8619102239608765,0.5451340079307556
55,0.9850402474403381,0.0314517468214035,0.8573072552680969,0.5423020124435425
56,0.9827387928962708,0.03233125060796738,0.8504027724266052,0.6007122993469238
57,0.9896432757377625,0.022463221102952957,0.8527042865753174,0.5967467427253723
58,0.9850402474403381,0.02914837747812271,0.8561565279960632,0.5411303639411926
59,0.9896432757377625,0.02229429967701435,0.8665132522583008,0.6243577599525452
60,0.9896432757377625,0.02454308792948723,0.8527042865753174,0.6287988424301147
61,0.9815880060195923,0.033110395073890686,0.8573072552680969,0.5464701652526855
62,0.9907940030097961,0.01739671267569065,0.8676639795303345,0.5756170153617859
63,0.9907940030097961,0.018583044409751892,0.833141565322876,0.850020706653595
64,0.9884925484657288,0.021843871101737022,0.8561565279960632,0.6318290829658508
65,0.9850402474403381,0.025252485647797585,0.8630610108375549,0.5456539988517761
66,0.9896432757377625,0.018714040517807007,0.8688147068023682,0.5458027124404907
67,0.9919447898864746,0.014737296849489212,0.8607594966888428,0.5828884243965149
68,0.9907940030097961,0.019189603626728058,0.8653624653816223,0.5793706774711609
69,0.9919447898864746,0.016190994530916214,0.8676639795303345,0.5691912770271301
70,0.9896432757377625,0.020873812958598137,0.8665132522583008,0.5606454014778137
71,0.9919447898864746,0.013873584568500519,0.8515534996986389,0.7307756543159485
72,0.9896432757377625,0.015371778048574924,0.8573072552680969,0.691559910774231
73,0.9907940030097961,0.016700977459549904,0.8596087694168091,0.6208313703536987
74,0.9919447898864746,0.011284536682069302,0.8642117381095886,0.5910249948501587
75,0.9919447898864746,0.015450168401002884,0.8757191896438599,0.5565221309661865
76,0.9919447898864746,0.010882152244448662,0.8388952612876892,0.8819819688796997
77,0.9850402474403381,0.02241971530020237,0.8573072552680969,0.6524769067764282
78,0.9907940030097961,0.011573527939617634,0.8584579825401306,0.6034024953842163
79,0.9919447898864746,0.009786957874894142,0.8550057411193848,0.6433193683624268
80,0.9919447898864746,0.011601898819208145,0.872266948223114,0.5823146104812622
81,0.9896432757377625,0.011904100887477398,0.8642117381095886,0.6015858054161072
82,0.9919447898864746,0.009522217325866222,0.8653624653816223,0.6080843210220337
83,0.9919447898864746,0.011936933733522892,0.8665132522583008,0.6257405877113342
84,0.9919447898864746,0.011260286904871464,0.8711162209510803,0.5837869644165039
85,0.9919447898864746,0.009417156688869,0.8688147068023682,0.6282176375389099
86,0.9919447898864746,0.009264792315661907,0.8688147068023682,0.6849215030670166
87,0.9919447898864746,0.013633284717798233,0.8665132522583008,0.6596090197563171
88,0.9919447898864746,0.00906460639089346,0.8469505310058594,0.8159505128860474
89,0.9919447898864746,0.009989610873162746,0.8699654936790466,0.6461066007614136
90,0.9919447898864746,0.008818501606583595,0.8055235743522644,1.2104910612106323
91,0.9896432757377625,0.013905719853937626,0.8584579825401306,0.6387868523597717
92,0.9919447898864746,0.008669507689774036,0.8676639795303345,0.5944399833679199
93,0.9919447898864746,0.011260991916060448,0.8653624653816223,0.6191513538360596
94,0.9907940030097961,0.011287855915725231,0.8550057411193848,0.688398540019989
95,0.9919447898864746,0.00883291196078062,0.8561565279960632,0.6261321902275085
96,0.9919447898864746,0.00846634991466999,0.8619102239608765,0.6326515078544617
97,0.9896432757377625,0.018789030611515045,0.8630610108375549,0.6511126756668091
98,0.9930955171585083,0.009461211040616035,0.8596087694168091,0.6567949056625366
99,0.9919447898864746,0.008136576972901821,0.8584579825401306,0.6775184273719788
