epoch,accuracy,loss,val_accuracy,val_loss
0,0.92734694480896,1.5517141819000244,0.9913209080696106,0.0761733204126358
1,0.9757823348045349,0.2293006181716919,0.9845470190048218,0.09012974798679352
2,0.9838548898696899,0.10408345609903336,0.9947078824043274,0.027303099632263184
3,0.987845778465271,0.08413013070821762,0.9925910234451294,0.03497067838907242
4,0.9873015880584717,0.08379139006137848,0.9911092519760132,0.045230936259031296
5,0.9902948141098022,0.05511728301644325,0.990262508392334,0.04668772965669632
6,0.9934694170951843,0.03449695557355881,0.9964013695716858,0.020209969952702522
7,0.9902948141098022,0.062301915138959885,0.9974597692489624,0.01276895496994257
8,0.9923809766769409,0.04631095379590988,0.9968247413635254,0.013132910244166851
9,0.9905669093132019,0.06881147623062134,0.9758679270744324,0.13298289477825165
10,0.9899320006370544,0.06152261793613434,0.9877222776412964,0.07538673281669617
11,0.9939228892326355,0.0342184454202652,0.9970363974571228,0.020233577117323875
12,0.9941949844360352,0.03367280215024948,0.9974597692489624,0.01383716519922018
13,0.991473913192749,0.05471716821193695,0.9983065128326416,0.009945081546902657
14,0.9924716353416443,0.04608755558729172,0.9949195384979248,0.028344225138425827
15,0.996371865272522,0.015262761153280735,0.995766282081604,0.04685191065073013
